,action_name,action,reward,episode reward,epoch reward,total reward,lives,end of episode,end of epoch,info,episode,episode step,epoch,epoch step,step,action 0 episode sum,action 0 total sum,action 1 episode sum,action 1 total sum,action 2 episode sum,action 2 total sum,action 3 episode sum,action 3 total sum,action 4 episode sum,action 4 total sum,action 5 episode sum,action 5 total sum,action 6 episode sum,action 6 total sum,action 7 episode sum,action 7 total sum,action 8 episode sum,action 8 total sum
2381,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,700,3,700,2381,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,695,1835
2382,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,701,3,701,2382,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,696,1836
2383,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,702,3,702,2383,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,697,1837
2384,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,703,3,703,2384,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,698,1838
2385,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,704,3,704,2385,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,699,1839
2386,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,705,3,705,2386,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,700,1840
2387,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,706,3,706,2387,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,701,1841
2388,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,707,3,707,2388,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,702,1842
2389,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,708,3,708,2389,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,703,1843
2390,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,709,3,709,2390,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,704,1844
2391,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,710,3,710,2391,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,705,1845
2392,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,711,3,711,2392,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,706,1846
2393,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,712,3,712,2393,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,707,1847
2394,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,713,3,713,2394,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,708,1848
2395,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,714,3,714,2395,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,709,1849
2396,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,715,3,715,2396,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,710,1850
2397,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,716,3,716,2397,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,711,1851
2398,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,717,3,717,2398,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,712,1852
2399,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,718,3,718,2399,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,713,1853
2400,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,719,3,719,2400,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,714,1854
2401,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,720,3,720,2401,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,715,1855
2402,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,721,3,721,2402,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,716,1856
2403,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,722,3,722,2403,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,717,1857
2404,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,723,3,723,2404,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,718,1858
2405,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,724,3,724,2405,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,719,1859
2406,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,725,3,725,2406,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,720,1860
2407,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,726,3,726,2407,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,721,1861
2408,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,727,3,727,2408,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,722,1862
2409,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,728,3,728,2409,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,723,1863
2410,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,729,3,729,2410,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,724,1864
2411,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,730,3,730,2411,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,725,1865
2412,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,731,3,731,2412,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,726,1866
2413,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,732,3,732,2413,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,727,1867
2414,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,733,3,733,2414,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,728,1868
2415,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,734,3,734,2415,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,729,1869
2416,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,735,3,735,2416,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,730,1870
2417,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,736,3,736,2417,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,731,1871
2418,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,737,3,737,2418,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,732,1872
2419,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,738,3,738,2419,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,733,1873
2420,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,739,3,739,2420,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,734,1874
2421,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,740,3,740,2421,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,735,1875
2422,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,741,3,741,2422,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,736,1876
2423,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,742,3,742,2423,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,737,1877
2424,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,743,3,743,2424,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,738,1878
2425,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,744,3,744,2425,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,739,1879
2426,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,745,3,745,2426,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,740,1880
2427,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,746,3,746,2427,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,741,1881
2428,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,747,3,747,2428,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,742,1882
2429,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,748,3,748,2429,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,743,1883
2430,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,749,3,749,2430,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,744,1884
2431,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,750,3,750,2431,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,745,1885
2432,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,751,3,751,2432,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,746,1886
2433,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,752,3,752,2433,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,747,1887
2434,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,753,3,753,2434,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,748,1888
2435,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,754,3,754,2435,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,749,1889
2436,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,755,3,755,2436,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,750,1890
2437,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,756,3,756,2437,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,751,1891
2438,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,757,3,757,2438,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,752,1892
2439,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,758,3,758,2439,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,753,1893
2440,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,759,3,759,2440,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,754,1894
2441,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,760,3,760,2441,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,755,1895
2442,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,761,3,761,2442,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,756,1896
2443,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,762,3,762,2443,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,757,1897
2444,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,763,3,763,2444,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,758,1898
2445,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,764,3,764,2445,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,759,1899
2446,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,765,3,765,2446,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,760,1900
2447,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,766,3,766,2447,1,235,0,44,0,36,1,48,2,39,0,47,0,56,1,41,761,1901
2448,NOOP,0,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,767,3,767,2448,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,761,1901
2449,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,768,3,768,2449,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,762,1902
2450,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,769,3,769,2450,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,763,1903
2451,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,770,3,770,2451,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,764,1904
2452,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,771,3,771,2452,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,765,1905
2453,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,772,3,772,2453,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,766,1906
2454,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,773,3,773,2454,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,767,1907
2455,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,774,3,774,2455,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,768,1908
2456,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,775,3,775,2456,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,769,1909
2457,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,776,3,776,2457,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,770,1910
2458,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,777,3,777,2458,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,771,1911
2459,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,778,3,778,2459,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,772,1912
2460,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,779,3,779,2460,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,773,1913
2461,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,780,3,780,2461,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,774,1914
2462,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,781,3,781,2462,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,775,1915
2463,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,782,3,782,2463,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,776,1916
2464,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,783,3,783,2464,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,777,1917
2465,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,784,3,784,2465,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,778,1918
2466,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,785,3,785,2466,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,779,1919
2467,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,786,3,786,2467,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,780,1920
2468,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,787,3,787,2468,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,781,1921
2469,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,788,3,788,2469,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,782,1922
2470,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,789,3,789,2470,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,783,1923
2471,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,790,3,790,2471,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,784,1924
2472,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,791,3,791,2472,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,785,1925
2473,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,792,3,792,2473,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,786,1926
2474,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,793,3,793,2474,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,787,1927
2475,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,794,3,794,2475,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,788,1928
2476,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,795,3,795,2476,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,789,1929
2477,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,796,3,796,2477,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,790,1930
2478,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,797,3,797,2478,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,791,1931
2479,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,798,3,798,2479,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,792,1932
2480,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,799,3,799,2480,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,793,1933
2481,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,800,3,800,2481,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,794,1934
2482,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,801,3,801,2482,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,795,1935
2483,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,802,3,802,2483,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,796,1936
2484,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,803,3,803,2484,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,797,1937
2485,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,804,3,804,2485,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,798,1938
2486,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,805,3,805,2486,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,799,1939
2487,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,806,3,806,2487,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,800,1940
2488,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,807,3,807,2488,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,801,1941
2489,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,808,3,808,2489,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,802,1942
2490,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,809,3,809,2490,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,803,1943
2491,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,810,3,810,2491,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,804,1944
2492,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,811,3,811,2492,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,805,1945
2493,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,812,3,812,2493,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,806,1946
2494,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,813,3,813,2494,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,807,1947
2495,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,814,3,814,2495,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,808,1948
2496,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,815,3,815,2496,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,809,1949
2497,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,816,3,816,2497,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,810,1950
2498,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,817,3,817,2498,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,811,1951
2499,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,818,3,818,2499,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,812,1952
2500,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,819,3,819,2500,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,813,1953
2501,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,820,3,820,2501,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,814,1954
2502,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,821,3,821,2502,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,815,1955
2503,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,822,3,822,2503,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,816,1956
2504,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,823,3,823,2504,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,817,1957
2505,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,824,3,824,2505,2,236,0,44,0,36,1,48,2,39,0,47,0,56,1,41,818,1958
2506,UPLEFT,6,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,825,3,825,2506,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,818,1958
2507,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,826,3,826,2507,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,819,1959
2508,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,827,3,827,2508,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,820,1960
2509,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,828,3,828,2509,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,821,1961
2510,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,829,3,829,2510,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,822,1962
2511,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,830,3,830,2511,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,823,1963
2512,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,831,3,831,2512,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,824,1964
2513,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,832,3,832,2513,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,825,1965
2514,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,833,3,833,2514,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,826,1966
2515,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,834,3,834,2515,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,827,1967
2516,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,835,3,835,2516,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,828,1968
2517,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,836,3,836,2517,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,829,1969
2518,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,837,3,837,2518,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,830,1970
2519,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,838,3,838,2519,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,831,1971
2520,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,839,3,839,2520,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,832,1972
2521,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,840,3,840,2521,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,833,1973
2522,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,841,3,841,2522,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,834,1974
2523,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,842,3,842,2523,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,835,1975
2524,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,843,3,843,2524,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,836,1976
2525,DOWNLEFT,8,0.0,0.0,0.0,10.0,3,False,False,{'ale.lives': 3},3,844,3,844,2525,2,236,0,44,0,36,1,48,2,39,0,47,1,57,1,41,837,1977
